date.id.power_usage.hour.day_of_week.days_from_start
2011-01-01 00:30:00.299."99.1205802357208".0.5.0
2011-01-01 00:30:00.177.0.0.5.0
2011-01-01 00:30:00.269."31.5765069551777".0.5.0
2011-01-01 00:30:00.15.0.0.5.0
2011-01-01 00:30:00.167."56.3995485327314".0.5.0
2011-01-01 00:30:00.263."120.617551462622".0.5.0
2011-01-01 00:30:00.147.0.0.5.0
2011-01-01 00:30:00.86.0.0.5.0
2011-01-01 00:30:00.62.0.0.5.0
2011-01-01 00:30:00.55.0.0.5.0
2011-01-01 00:30:00.94.0.0.5.0
2011-01-01 00:30:00.178.0.0.5.0
2011-01-01 00:30:00.134.0.0.5.0
2011-01-01 00:30:00.146.0.0.5.0
2011-01-01 00:30:00.85.0.0.5.0
2011-01-01 00:30:00.176.0.0.5.0
2011-01-01 00:30:00.309."328.699551569507".0.5.0
2011-01-01 00:30:00.369.0.0.5.0
2011-01-01 00:30:00.209."470.284237726098".0.5.0
2011-01-01 00:30:00.305."39.2969943963321".0.5.0
2011-01-01 00:30:00.133.0.0.5.0
2011-01-01 00:30:00.323."243.573943661972".0.5.0
2011-01-01 00:30:00.152.0.0.5.0
2011-01-01 00:30:00.149.0.0.5.0
2011-01-01 00:30:00.346.0.0.5.0
2011-01-01 00:30:00.47.0.0.5.0
2011-01-01 00:30:00.227."3105.26315789474".0.5.0
2011-01-01 00:30:00.237."228.275".0.5.0
2011-01-01 00:30:00.243."77.4057037718491".0.5.0
2011-01-01 00:30:00.168."22.7665706051873".0.5.0
2011-01-01 00:30:00.316."251.691842900302".0.5.0
2011-01-01 00:30:00.282."148.950953678474".0.5.0
2011-01-01 00:30:00.313."870.786516853933".0.5.0
2011-01-01 00:30:00.56.0.0.5.0
2011-01-01 00:30:00.262."77.8756476683938".0.5.0
2011-01-01 00:30:00.121.0.0.5.0
2011-01-01 00:30:00.308."122.215088282504".0.5.0
2011-01-01 00:30:00.175."39.4925373134328".0.5.0
2011-01-01 00:30:00.358.0.0.5.0
2011-01-01 00:30:00.247."90.2441731409545".0.5.0
2011-01-01 00:30:00.88.0.0.5.0
2011-01-01 00:30:00.355.0.0.5.0
2011-01-01 00:30:00.27.0.0.5.0
2011-01-01 00:30:00.93.0.0.5.0
2011-01-01 00:30:00.61.0.0.5.0
2011-01-01 00:30:00.52.0.0.5.0
2011-01-01 00:30:00.169.0.0.5.0
2011-01-01 00:30:00.268."533.257142857143".0.5.0
2011-01-01 00:30:00.73.0.0.5.0
2011-01-01 00:30:00.51.0.0.5.0
2011-01-01 00:30:00.69.0.0.5.0
2011-01-01 00:30:00.300."75.8630735615441".0.5.0
2011-01-01 00:30:00.125.0.0.5.0
2011-01-01 00:30:00.259."87.2".0.5.0
2011-01-01 00:30:00.363.0.0.5.0
2011-01-01 00:30:00.324."177.559912854031".0.5.0
2011-01-01 00:30:00.354.0.0.5.0
2011-01-01 00:30:00.161."181.336161187699".0.5.0
2011-01-01 00:30:00.34.0.0.5.0
2011-01-01 00:30:00.78.0.0.5.0
2011-01-01 00:30:00.28.0.0.5.0
2011-01-01 00:30:00.317."95.4192229038855".0.5.0
2011-01-01 00:30:00.244."137.126436781609".0.5.0
2011-01-01 00:30:00.239."203.156626506024".0.5.0
2011-01-01 00:30:00.234."392.107843137255".0.5.0
2011-01-01 00:30:00.142.0.0.5.0
2011-01-01 00:30:00.271."105.696636925189".0.5.0
2011-01-01 00:30:00.351.0.0.5.0
2011-01-01 00:30:00.35.0.0.5.0
2011-01-01 00:30:00.257."68.7223974763407".0.5.0
2011-01-01 00:30:00.186."12.6771066368382".0.5.0
2011-01-01 00:30:00.252."254.42930153322".0.5.0
2011-01-01 00:30:00.157."38.3422459893048".0.5.0
2011-01-01 00:30:00.156.0.0.5.0
2011-01-01 00:30:00.37.0.0.5.0
2011-01-01 00:30:00.223.0.0.5.0
2011-01-01 00:30:00.101.0.0.5.0
2011-01-01 00:30:00.191."249.067859806115".0.5.0
2011-01-01 00:30:00.43.0.0.5.0
2011-01-01 00:30:00.102.0.0.5.0
2011-01-01 00:30:00.325."131.321695760598".0.5.0
2011-01-01 00:30:00.297."872.647058823529".0.5.0
2011-01-01 00:30:00.17.0.0.5.0
2011-01-01 00:30:00.160."1941.35802469136".0.5.0
2011-01-01 00:30:00.50.0.0.5.0
2011-01-01 00:30:00.77.0.0.5.0
2011-01-01 00:30:00.49.0.0.5.0
2011-01-01 00:30:00.292."73.0579460699943".0.5.0
2011-01-01 00:30:00.251."115.490797546012".0.5.0
2011-01-01 00:30:00.44.0.0.5.0
2011-01-01 00:30:00.7.0.0.5.0
2011-01-01 00:30:00.258."125.720081135903".0.5.0
2011-01-01 00:30:00.196."81.3172043010753".0.5.0
2011-01-01 00:30:00.115.0.0.5.0
2011-01-01 00:30:00.311."196.09375".0.5.0
2011-01-01 00:30:00.287."41.9586374695864".0.5.0
2011-01-01 00:30:00.137.0.0.5.0
2011-01-01 00:30:00.138.0.0.5.0
2011-01-01 00:30:00.288.0.0.5.0
2011-01-01 00:30:00.5.0.0.5.0
2011-01-01 00:30:00.72.0.0.5.0
2011-01-01 00:30:00.338.0.0.5.0
2011-01-01 00:30:00.327."592.592592592593".0.5.0
2011-01-01 00:30:00.194."223.350253807107".0.5.0
2011-01-01 00:30:00.98.0.0.5.0
2011-01-01 00:30:00.315."189.181494661922".0.5.0
2011-01-01 00:30:00.197."125.566343042071".0.5.0
2011-01-01 00:30:00.70.0.0.5.0
2011-01-01 00:30:00.248."39.3630952380952".0.5.0
2011-01-01 00:30:00.114.0.0.5.0
2011-01-01 00:30:00.30.0.0.5.0
2011-01-01 00:30:00.222.520.0.5.0
2011-01-01 00:30:00.31.0.0.5.0
2011-01-01 00:30:00.336.0.0.5.0
2011-01-01 00:30:00.112.0.0.5.0
2011-01-01 00:30:00.124.0.0.5.0
2011-01-01 00:30:00.188."205.83596214511".0.5.0
2011-01-01 00:30:00.24.0.0.5.0
2011-01-01 00:30:00.4.0.0.5.0
2011-01-01 00:30:00.198."275.802752293578".0.5.0
2011-01-01 00:30:00.143.0.0.5.0
2011-01-01 00:30:00.348.0.0.5.0
2011-01-01 00:30:00.45.0.0.5.0
2011-01-01 00:30:00.189."280.938416422287".0.5.0
2011-01-01 00:30:00.185.0.0.5.0
2011-01-01 00:30:00.20.0.0.5.0
2011-01-01 00:30:00.224."182.292682926829".0.5.0
2011-01-01 00:30:00.192."255.598033861278".0.5.0
2011-01-01 00:30:00.123."71.7703349282297".0.5.0
2011-01-01 00:30:00.195."13166.6666666667".0.5.0
2011-01-01 00:30:00.126.0.0.5.0
2011-01-01 00:30:00.68.0.0.5.0
2011-01-01 00:30:00.337.0.0.5.0
2011-01-01 00:30:00.279.0.0.5.0
2011-01-01 00:30:00.141.0.0.5.0
2011-01-01 00:30:00.159.0.0.5.0
2011-01-01 00:30:00.344.0.0.5.0
2011-01-01 00:30:00.200."157.927984838913".0.5.0
2011-01-01 00:30:00.256."92.3048327137546".0.5.0
2011-01-01 00:30:00.99.0.0.5.0
2011-01-01 00:30:00.3.0.0.5.0
2011-01-01 00:30:00.331.0.0.5.0
2011-01-01 00:30:00.295."50.5708529214238".0.5.0
2011-01-01 00:30:00.328."129.632352941176".0.5.0
2011-01-01 00:30:00.1.0.0.5.0
2011-01-01 00:30:00.233."40.3737259343148".0.5.0
2011-01-01 00:30:00.11.0.0.5.0
2011-01-01 00:30:00.187."21.0033444816053".0.5.0
2011-01-01 00:30:00.136.0.0.5.0
2011-01-01 00:30:00.265."184.404332129964".0.5.0
2011-01-01 00:30:00.158."20.3639846743295".0.5.0
2011-01-01 00:30:00.111.0.0.5.0
2011-01-01 00:30:00.193."1826.27118644068".0.5.0
2011-01-01 00:30:00.190."935.251798561151".0.5.0
2011-01-01 00:30:00.284."53.7976782752902".0.5.0
2011-01-01 00:30:00.249."48.6343042071197".0.5.0
2011-01-01 00:30:00.362.0.0.5.0
2011-01-01 00:30:00.276."50.4759238521837".0.5.0
2011-01-01 00:30:00.293."373.614864864865".0.5.0
2011-01-01 00:30:00.79.0.0.5.0
2011-01-01 00:30:00.361.0.0.0.5.0
2011-01-01 00:30:00.8.0.0.5.0
2011-01-01 00:30:00.76.0.0.5.0
2011-01-01 00:30:00.74.0.0.5.0
2011-01-01 00:30:00.9.0.0.5.0
2011-01-01 00:30:00.280."76.1020036429873".0.5.0
2011-01-01 00:30:00.100.0.0.5.0
2011-01-01 00:30:00.75.0.0.5.0
2011-01-01 00:30:00.155."68.203368683718".0.5.0
2011-01-01 00:30:00.0.0.0.5.0
2011-01-01 00:30:00.140.0.0.5.0
2011-01-01 00:30:00.240."1617.28395061728".0.5.0
2011-01-01 00:30:00.289."332.12543554007".0.5.0
2011-01-01 00:30:00.199."420.704845814978".0.5.0
2011-01-01 00:30:00.232."72.0506730007918".0.5.0
2011-01-01 00:30:00.38.0.0.5.0
2011-01-01 00:30:00.330."119.212962962963".0.5.0
2011-01-01 00:30:00.319."58.6176142697882".0.5.0
2011-01-01 00:30:00.294."162.560240963855".0.5.0
2011-01-01 00:30:00.231."55.9957058507783".0.5.0
2011-01-01 00:30:00.273."179.60088691796".0.5.0
2011-01-01 00:30:00.113.0.0.5.0
2011-01-01 00:30:00.71.0.0.5.0
2011-01-01 00:30:00.367.0.0.5.0
2011-01-01 00:30:00.310."97.3628488931665".0.5.0
2011-01-01 00:30:00.314."68.79760609358".0.5.0
2011-01-01 00:30:00.221.376.0.5.0
2011-01-01 00:30:00.139.0.0.5.0
2011-01-01 00:45:00.237."230.775".0.5.0
2011-01-01 00:45:00.34.0.0.5.0
2011-01-01 00:45:00.200."164.24510423247".0.5.0
2011-01-01 00:45:00.316."251.691842900302".0.5.0
2011-01-01 00:45:00.195."12333.3333333333".0.5.0
2011-01-01 00:45:00.61.0.0.5.0
2011-01-01 00:45:00.209."457.364341085271".0.5.0
2011-01-01 00:45:00.369.0.0.5.0
2011-01-01 00:45:00.20.0.0.5.0
2011-01-01 00:45:00.289."314.668989547038".0.5.0
2011-01-01 00:45:00.355.0.0.5.0
2011-01-01 00:45:00.305."36.2353540499236".0.5.0
2011-01-01 00:45:00.119.0.0.5.0
2011-01-01 00:45:00.88.0.0.5.0
2011-01-01 00:45:00.175."42.4776119402985".0.5.0
2011-01-01 00:45:00.280."74.2805100182149".0.5.0
2011-01-01 00:45:00.308."136.661316211878".0.5.0
2011-01-01 00:45:00.325."136.321695760598".0.5.0
2011-01-01 00:45:00.262."80.4663212435233".0.5.0
2011-01-01 00:45:00.313."859.550561797753".0.5.0
2011-01-01 00:45:00.244."140.586206896552".0.5.0
2011-01-01 00:45:00.31.0.0.5.0
2011-01-01 00:45:00.282."153.038147138965".0.5.0
2011-01-01 00:45:00.243."76.4857405703772".0.5.0
2011-01-01 00:45:00.190."863.309352517986".0.5.0
2011-01-01 00:45:00.132.0.0.5.0
2011-01-01 00:45:00.346.0.0.5.0
2011-01-01 00:45:00.193."1911.01694915254".0.5.0
2011-01-01 00:45:00.211."231.007751937984".0.5.0
2011-01-01 00:45:00.172.0.0.5.0
2011-01-01 00:45:00.74.0.0.5.0
2011-01-01 00:45:00.312."113.61147327249".0.5.0
2011-01-01 00:45:00.105.0.0.5.0
2011-01-01 00:45:00.171."79.5392278953923".0.5.0
2011-01-01 00:45:00.362.0.0.5.0
2011-01-01 00:45:00.59.0.0.5.0
2011-01-01 00:45:00.131."45.7217504898759".0.5.0
2011-01-01 00:45:00.113.0.0.5.0
2011-01-01 00:45:00.350.0.0.5.0
2011-01-01 00:45:00.273."179.60088691796".0.5.0
2011-01-01 00:45:00.229."58.8565022421525".0.5.0
2011-01-01 00:45:00.140.0.0.5.0
2011-01-01 00:45:00.242."78.7589498806683".0.5.0
2011-01-01 00:45:00.348.0.0.5.0
2011-01-01 00:45:00.192."265.97487711633".0.5.0
2011-01-01 00:45:00.212."574.837310195228".0.5.0
2011-01-01 00:45:00.170."153.051359516616".0.5.0
2011-01-01 00:45:00.238."57.3151125401929".0.5.0
2011-01-01 00:45:00.337.0.0.5.0
2011-01-01 00:45:00.290."91.8478260869565".0.5.0
2011-01-01 00:45:00.301."79.9677938808373".0.5.0
2011-01-01 00:45:00.233."42.0724801812005".0.5.0
2011-01-01 00:45:00.36.0.0.5.0
2011-01-01 00:45:00.228."621.329211746522".0.5.0
2011-01-01 00:45:00.3.0.0.5.0
2011-01-01 00:45:00.91.0.0.5.0
2011-01-01 00:45:00.286."79.0452755905512".0.5.0
2011-01-01 00:45:00.297."884.470588235294".0.5.0
2011-01-01 00:45:00.191."244.593586875466".0.5.0
2011-01-01 00:45:00.45.0.0.5.0
2011-01-01 00:45:00.133.0.0.5.0
2011-01-01 00:45:00.75.0.0.5.0
2011-01-01 00:45:00.149.0.0.5.0
2011-01-01 00:45:00.174."73.5032894736842".0.5.0
2011-01-01 00:45:00.60.0.0.5.0
2011-01-01 00:45:00.72.0.0.5.0
2011-01-01 00:45:00.359.0.0.5.0
2011-01-01 00:45:00.139.0.0.5.0
2011-01-01 00:45:00.278."11529.1666666667".0.5.0
2011-01-01 00:45:00.258."109.47261663286".0.5.0
2011-01-01 00:45:00.89.0.0.5.0
2011-01-01 00:45:00.246."233.062330623306".0.5.0
2011-01-01 00:45:00.333.0.0.5.0
2011-01-01 00:45:00.44.0.0.5.0
2011-01-01 00:45:00.106.0.0.5.0
2011-01-01 00:45:00.112.0.0.5.0
2011-01-01 00:45:00.341.0.0.5.0
2011-01-01 00:45:00.194."223.350253807107".0.5.0
2011-01-01 00:45:00.317."89.2740286298569".0.5.0
2011-01-01 00:45:00.120.0.0.5.0
2011-01-01 00:45:00.150.0.0.5.0
2011-01-01 00:45:00.19.0.0.5.0
2011-01-01 00:45:00.324."180.82788671024".0.5.0
2011-01-01 00:45:00.210."88.5".0.5.0
2011-01-01 00:45:00.90.0.0.5.0
2011-01-01 00:45:00.73.0.0.5.0
2011-01-01 00:45:00.365.0.0.5.0
2011-01-01 00:45:00.173."71.4900153609831".0.5.0
2011-01-01 00:45:00.47.0.0.5.0
2011-01-01 00:45:00.114.0.0.5.0
2011-01-01 00:45:00.207."4100.84033613445".0.5.0
2011-01-01 00:45:00.148.0.0.5.0
2011-01-01 00:45:00.268."584.685714285714".0.5.0
2011-01-01 00:45:00.318."45.5640874187832".0.5.0
2011-01-01 00:45:00.186."13.4228187919463".0.5.0
2011-01-01 00:45:00.203."473.134328358209".0.5.0
2011-01-01 00:45:00.169.0.0.5.0
2011-01-01 00:45:00.35.0.0.5.0
2011-01-01 00:45:00.82.0.0.5.0
2011-01-01 00:45:00.65.0.0.5.0
2011-01-01 00:45:00.260."41.0656565656566".0.5.0
2011-01-01 00:45:00.198."282.110091743119".0.5.0
2011-01-01 00:45:00.361.0.0.0.5.0
2011-01-01 00:45:00.144.0.0.5.0
2011-01-01 00:45:00.303."34.7266514806378".0.5.0
2011-01-01 00:45:00.182."42.7514792899408".0.5.0
2011-01-01 00:45:00.339.0.0.5.0
2011-01-01 00:45:00.202."288.172043010753".0.5.0
2011-01-01 00:45:00.109.0.0.5.0
2011-01-01 00:45:00.43.0.0.5.0
2011-01-01 00:45:00.83.0.0.5.0
2011-01-01 00:45:00.197."121.035598705502".0.5.0
2011-01-01 00:45:00.117.0.0.5.0
2011-01-01 00:45:00.28.0.0.5.0
2011-01-01 00:45:00.2.0.0.5.0
2011-01-01 00:45:00.46.0.0.5.0
2011-01-01 00:45:00.230."334.703196347032".0.5.0
2011-01-01 00:45:00.272."276.276276276276".0.5.0
2011-01-01 00:45:00.235."90.0233644859813".0.5.0
2011-01-01 00:45:00.259."87.2".0.5.0
2011-01-01 00:45:00.69.0.0.5.0
2011-01-01 00:45:00.274."68.1830790568655".0.5.0
2011-01-01 00:45:00.204."269.06779661017".0.5.0
2011-01-01 00:45:00.363.0.0.5.0
2011-01-01 00:45:00.78.0.0.5.0
2011-01-01 00:45:00.347.0.0.5.0
2011-01-01 00:45:00.79.0.0.5.0
2011-01-01 00:45:00.66.0.0.5.0
2011-01-01 00:45:00.245."461.244813278008".0.5.0
2011-01-01 00:45:00.335.0.0.5.0
2011-01-01 00:45:00.279.0.0.5.0
2011-01-01 00:45:00.267."165.638506876228".0.5.0
2011-01-01 00:45:00.309."333.183856502242".0.5.0
2011-01-01 00:45:00.67.0.0.5.0
2011-01-01 00:45:00.302."81.2778904665314".0.5.0
2011-01-01 00:45:00.183.0.0.5.0
2011-01-01 00:45:00.349.0.0.5.0
2011-01-01 00:45:00.256."88.5873605947955".0.5.0
2011-01-01 00:45:00.353.0.0.5.0
2011-01-01 00:45:00.184.0.0.5.0
2011-01-01 00:45:00.110.0.0.5.0
2011-01-01 00:45:00.80.0.0.5.0
2011-01-01 00:45:00.136.0.0.5.0
2011-01-01 00:45:00.231."59.7584541062802".0.5.0
2011-01-01 00:45:00.68.0.0.5.0
2011-01-01 00:45:00.185.0.0.5.0
2011-01-01 00:45:00.314."66.4689880304679".0.5.0
2011-01-01 00:45:00.368.0.0.5.0
2011-01-01 00:45:00.42.0.0.5.0
2011-01-01 00:45:00.322."991.585365853659".0.5.0
2011-01-01 00:45:00.116.0.0.5.0
2011-01-01 00:45:00.319."60.8472686733556".0.5.0
2011-01-01 00:45:00.281."50.2266483516484".0.5.0
2011-01-01 00:45:00.81.0.0.5.0
2011-01-01 00:45:00.326."283.440514469453".0.5.0
2011-01-01 00:45:00.201."228.732394366197".0.5.0
2011-01-01 00:45:00.199."398.678414096916".0.5.0
2011-01-01 00:45:00.328."125.205882352941".0.5.0
2011-01-01 00:45:00.13.0.0.5.0
2011-01-01 00:45:00.143.0.0.5.0
2011-01-01 00:45:00.298."293.973063973064".0.5.0
2011-01-01 00:45:00.64.0.0.5.0
2011-01-01 00:45:00.181."41.5848806366048".0.5.0
2011-01-01 00:45:00.70.0.0.5.0
2011-01-01 00:45:00.178.0.0.5.0
2011-01-01 00:45:00.134.0.0.5.0
2011-01-01 00:45:00.146.0.0.5.0
2011-01-01 00:45:00.85.0.0.5.0
2011-01-01 00:45:00.234."426.470588235294".0.5.0
2011-01-01 00:45:00.236."52.4242424242424".0.5.0
2011-01-01 00:45:00.62.0.0.5.0
2011-01-01 00:45:00.354.0.0.5.0
2011-01-01 00:45:00.340.0.0.5.0
2011-01-01 00:45:00.29.0.0.5.0
2011-01-01 00:45:00.63.0.0.5.0
2011-01-01 00:45:00.26.0.0.5.0
2011-01-01 00:45:00.196."84.005376344086".0.5.0
2011-01-01 00:45:00.138.0.0.5.0
2011-01-01 00:45:00.336.0.0.5.0
2011-01-01 00:45:00.188."201.104100946372".0.5.0
2011-01-01 00:45:00.257."68.7223974763407".0.5.0
2011-01-01 00:45:00.86.0.0.5.0
2011-01-01 00:45:00.208."264.0625".0.5.0
2011-01-01 00:45:00.111.0.0.5.0
2011-01-01 00:45:00.87.0.0.5.0
2011-01-01 00:45:00.16.0.0.5.0
2011-01-01 00:45:00.141.0.0.5.0
2011-01-01 00:45:00.189."286.803519061584".0.5.0
2011-01-01 00:45:00.76.0.0.5.0
2011-01-01 00:45:00.254.0.0.5.0
2011-01-01 00:45:00.71.0.0.5.0
2011-01-01 00:45:00.177.0.0.5.0
2011-01-01 00:45:00.269."29.5157135497166".0.5.0
2011-01-01 00:45:00.310."96.4003849855631".0.5.0
2011-01-01 00:45:00.15.0.0.5.0
2011-01-01 00:45:00.147.0.0.5.0
2011-01-01 00:45:00.299."106.37352674524".0.5.0
2011-01-01 00:45:00.107.0.0.5.0
2011-01-01 00:45:00.33.0.0.5.0
2011-01-01 00:45:00.261."105.014326647564".0.5.0
2011-01-01 00:45:00.205."113.40206185567".0.5.0
2011-01-01 00:45:00.145.0.0.5.0
2011-01-01 00:45:00.115.0.0.5.0
2011-01-01 00:45:00.108.0.0.5.0
2011-01-01 00:45:00.288.0.0.5.0
2011-01-01 00:45:00.321.0.0.5.0
2011-01-01 00:45:00.24.0.0.5.0
2011-01-01 00:45:00.251."113.957055214724".0.5.0
2011-01-01 00:45:00.135.0.0.5.0
2011-01-01 00:45:00.250."48.8027792624265".0.5.0
2011-01-01 00:45:00.291."167.336343115124".0.5.0
2011-01-01 00:45:00.338.0.0.5.0
2011-01-01 00:45:00.255."80.5748175182482".0.5.0
2011-01-01 00:45:00.21.0.0.5.0
2011-01-01 00:45:00.77.0.0.5.0
2011-01-01 00:45:00.360.0.0.5.0
2011-01-01 00:45:00.287."43.1873479318735".0.5.0
2011-01-01 00:45:00.364.0.0.5.0
2011-01-01 00:45:00.142.0.0.5.0
2011-01-01 00:45:00.187."20.4459308807135".0.5.0
2011-01-01 00:45:00.206."345.578231292517".0.5.0
2011-01-01 00:45:00.41.0.0.5.0
2011-01-01 00:45:00.179."93.2917316692668".0.5.0
2011-01-01 00:45:00.232."80.1583531274743".0.5.0
2011-01-01 00:45:00.329."41.95625".0.5.0
2011-01-01 00:45:00.294."156.536144578313".0.5.0
2011-01-01 00:45:00.334.0.0.5.0
2011-01-01 00:45:00.84.0.0.5.0
2011-01-01 00:45:00.8.0.0.5.0
2011-01-01 00:45:00.4.0.0.5.0
2011-01-01 00:45:00.180.0.0.5.0
2011-01-01 00:45:00.118.0.0.5.0
2011-01-01 00:45:00.137.0.0.5.0
2011-01-01 00:45:00.176.0.0.5.0
2011-01-01 00:45:00.296."82.0258620689655".0.5.0
2011-01-01 00:45:00.5.0.0.5.0
2011-01-01 00:45:00.32.0.0.5.0
2011-01-01 00:45:00.249."49.9288025889968".0.5.0
2011-01-01 00:45:00.277."49.3966151582046".0.5.0
2011-01-01 00:45:00.159.0.0.5.0
2011-01-01 00:45:00.220."82.7693909422176".0.5.0
2011-01-01 00:45:00.320."55.9969442322383".0.5.0
2011-01-01 00:45:00.226."230.296827021494".0.5.0
2011-01-01 00:45:00.215."1202.65780730897".0.5.0
2011-01-01 00:45:00.96.0.0.5.0
2011-01-01 00:45:00.344.0.0.5.0
2011-01-01 00:45:00.93.0.0.5.0
2011-01-01 00:45:00.307.0.0.5.0
2011-01-01 00:45:00.275."1041.18811881188".0.5.0
2011-01-01 00:45:00.27.0.0.5.0
2011-01-01 00:45:00.7.0.0.5.0
2011-01-01 00:45:00.49.0.0.5.0
2011-01-01 00:45:00.165."794.505494505495".0.5.0
2011-01-01 00:45:00.9.0.0.5.0
2011-01-01 00:45:00.366.0.0.5.0
2011-01-01 00:45:00.332.0.0.5.0
2011-01-01 00:45:00.214."197.115384615385".0.5.0
2011-01-01 00:45:00.38.0.0.5.0
2011-01-01 00:45:00.239."229.686746987952".0.5.0
